id,budget,genres,keywords,original_language,popularity,release_date,revenue,runtime,tagline,title,score,vote_count
87,28000000,"['Adventure', 'Action']","[{""id"": 483, ""name"": ""riddle""}, {""id"": 1454, ""name"": ""treasure""}, {""id"": 2860, ""name"": ""heart""}, {""id"": 4062, ""name"": ""skeleton""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 13006, ""name"": ""torture""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15149, ""name"": ""monkey""}, {""id"": 34117, ""name"": ""cult film""}, {""id"": 41586, ""name"": ""archaeologist""}, {""id"": 162767, ""name"": ""thuggee""}, {""id"": 167106, ""name"": ""conveyor belt""}, {""id"": 174465, ""name"": ""mine car""}, {""id"": 174468, ""name"": ""rope bridge""}, {""id"": 174469, ""name"": ""belching""}, {""id"": 174472, ""name"": ""child driving a car""}, {""id"": 174476, ""name"": ""eating brains""}, {""id"": 174480, ""name"": ""splits""}, {""id"": 176731, ""name"": ""indiana jones""}, {""id"": 184134, ""name"": ""archeology\u00a0""}]",en,66.976776,1984-05-23,333000000,118.0,If adventure has a name... it must be Indiana Jones.,Indiana Jones and the Temple of Doom,7.1,2781
89,48000000,"['Adventure', 'Action']","[{""id"": 83, ""name"": ""saving the world""}, {""id"": 110, ""name"": ""venice""}, {""id"": 113, ""name"": ""holy grail""}, {""id"": 295, ""name"": ""library""}, {""id"": 483, ""name"": ""riddle""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 1294, ""name"": ""whip""}, {""id"": 1454, ""name"": ""treasure""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 2847, ""name"": ""entrapment""}, {""id"": 2901, ""name"": ""crusader""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 11102, ""name"": ""panzer""}, {""id"": 14656, ""name"": ""order of the templars""}, {""id"": 41586, ""name"": ""archaeologist""}, {""id"": 176731, ""name"": ""indiana jones""}, {""id"": 184134, ""name"": ""archeology\u00a0""}]",en,80.972475,1989-05-24,474171806,127.0,"The man with the hat is back. And this time, he's bringing his Dad.",Indiana Jones and the Last Crusade,7.6,3152
90,15000000,"['Action', 'Comedy', 'Crime']","[{""id"": 387, ""name"": ""california""}, {""id"": 797, ""name"": ""showdown""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6110, ""name"": ""weapon""}, {""id"": 6149, ""name"": ""police""}, {""id"": 6212, ""name"": ""smuggling""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 12545, ""name"": ""mansion""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 15478, ""name"": ""art gallery""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 157892, ""name"": ""warehouse""}, {""id"": 163047, ""name"": ""beverly hills""}, {""id"": 167541, ""name"": ""buddy comedy""}, {""id"": 172466, ""name"": ""country club""}, {""id"": 178539, ""name"": ""maverick cop""}, {""id"": 178929, ""name"": ""detroit michigan""}, {""id"": 188294, ""name"": ""damsel in distress""}, {""id"": 188933, ""name"": ""bar fight""}]",en,29.843818,1984-11-29,316360478,105.0,The Heat Is On!,Beverly Hills Cop,6.8,961
95,140000000,"['Action', 'Thriller', 'Science Fiction', 'Adventure']","[{""id"": 83, ""name"": ""saving the world""}, {""id"": 90, ""name"": ""paris""}, {""id"": 305, ""name"": ""moon""}, {""id"": 843, ""name"": ""cataclysm""}, {""id"": 1423, ""name"": ""asteroid""}, {""id"": 1430, ""name"": ""self sacrifice""}, {""id"": 1432, ""name"": ""nasa""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 9882, ""name"": ""space""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 164889, ""name"": ""eiffel tower paris""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 199076, ""name"": ""disaster movie""}, {""id"": 211487, ""name"": ""space centre""}]",en,58.485967,1998-07-01,553799566,151.0,The Earth's Darkest Day Will Be Man's Finest Hour,Armageddon,6.4,2482
98,103000000,"['Action', 'Drama', 'Adventure']","[{""id"": 588, ""name"": ""rome""}, {""id"": 1394, ""name"": ""gladiator""}, {""id"": 1395, ""name"": ""arena""}, {""id"": 1399, ""name"": ""senate""}, {""id"": 1405, ""name"": ""roman empire""}, {""id"": 2280, ""name"": ""emperor""}, {""id"": 2831, ""name"": ""slavery""}, {""id"": 10141, ""name"": ""battlefield""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 14704, ""name"": ""ancient world""}, {""id"": 15300, ""name"": ""father daughter relationship""}, {""id"": 18543, ""name"": ""combat""}, {""id"": 157499, ""name"": ""mother son relationship""}, {""id"": 160840, ""name"": ""dream sequence""}, {""id"": 179780, ""name"": ""chariot""}, {""id"": 192230, ""name"": ""philosopher""}, {""id"": 235791, ""name"": ""barbarian horde""}, {""id"": 235792, ""name"": ""2nd century""}, {""id"": 235793, ""name"": ""successor""}]",en,95.301296,2000-05-01,457640427,155.0,A Hero Will Rise.,Gladiator,7.9,5439
100,1350000,"['Comedy', 'Crime']","[{""id"": 502, ""name"": ""ambush""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 1366, ""name"": ""shotgun""}, {""id"": 4262, ""name"": ""tea""}, {""id"": 4523, ""name"": ""joint""}, {""id"": 7149, ""name"": ""machismo""}, {""id"": 9227, ""name"": ""cocktail""}, {""id"": 9897, ""name"": ""rifle""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 11362, ""name"": ""cockney accent""}, {""id"": 11488, ""name"": ""pot smoking""}, {""id"": 15394, ""name"": ""hatchet""}, {""id"": 15395, ""name"": ""antique""}, {""id"": 15396, ""name"": ""cardsharp""}, {""id"": 18047, ""name"": ""anger""}, {""id"": 167542, ""name"": ""carjacking""}, {""id"": 207592, ""name"": ""piano""}, {""id"": 227944, ""name"": ""strip show""}, {""id"": 227945, ""name"": ""high stakes""}]",en,16.032594,1998-03-05,3897569,105.0,A Disgrace to Criminals Everywhere.,"Lock, Stock and Two Smoking Barrels",7.5,1648
103,1300000,"['Crime', 'Drama']","[{""id"": 422, ""name"": ""vietnam veteran""}, {""id"": 444, ""name"": ""taxi""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 4225, ""name"": ""night shift""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 7368, ""name"": ""alienation""}, {""id"": 9622, ""name"": ""misanthrope""}, {""id"": 11325, ""name"": ""shot to death""}, {""id"": 33625, ""name"": ""illegal prostitution""}, {""id"": 167104, ""name"": ""loner""}]",en,58.845025,1976-02-07,28262574,114.0,"On every street in every city, there's a nobody who dreams of being a somebody.",Taxi Driver,8.0,2535
104,1530000,"['Action', 'Drama', 'Thriller']","[{""id"": 220, ""name"": ""berlin""}, {""id"": 585, ""name"": ""casino""}, {""id"": 745, ""name"": ""nun""}, {""id"": 794, ""name"": ""red hair""}, {""id"": 795, ""name"": ""running""}, {""id"": 960, ""name"": ""homeless person""}, {""id"": 1545, ""name"": ""supermarket""}, {""id"": 1546, ""name"": ""ambulance""}, {""id"": 1552, ""name"": ""subway""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 10594, ""name"": ""money""}, {""id"": 10855, ""name"": ""fate""}]",de,27.36562,1998-08-20,7267585,81.0,Every second of every day you're faced with a decision that can change your life.,Run Lola Run,7.2,664
105,19000000,"['Adventure', 'Comedy', 'Science Fiction', 'Family']","[{""id"": 389, ""name"": ""clock tower""}, {""id"": 830, ""name"": ""car race""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 951, ""name"": ""delorean""}, {""id"": 952, ""name"": ""lightning""}, {""id"": 953, ""name"": ""guitar""}, {""id"": 955, ""name"": ""plutonium""}, {""id"": 999, ""name"": ""sports car""}, {""id"": 1436, ""name"": ""inventor""}, {""id"": 1743, ""name"": ""journey in the past""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 4776, ""name"": ""race against time""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9789, ""name"": ""misfit""}, {""id"": 10125, ""name"": ""mad scientist""}, {""id"": 11860, ""name"": ""fish out of water""}, {""id"": 18425, ""name"": ""teenage love""}, {""id"": 40850, ""name"": ""destiny""}, {""id"": 186189, ""name"": ""hidden identity""}, {""id"": 187376, ""name"": ""odd couple""}, {""id"": 187710, ""name"": ""escapade""}, {""id"": 189449, ""name"": ""disorder""}, {""id"": 206687, ""name"": ""chases and races""}, {""id"": 206715, ""name"": ""love and romance""}, {""id"": 206720, ""name"": ""teenage life""}, {""id"": 206735, ""name"": ""misfit partners""}, {""id"": 206736, ""name"": ""changing the past or future""}, {""id"": 206737, ""name"": ""getting home""}, {""id"": 206738, ""name"": ""inventions and discoveries""}]",en,76.603233,1985-07-03,381109762,116.0,He's the only kid ever to get into trouble before he was born.,Back to the Future,8.0,6079
106,18000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","[{""id"": 1291, ""name"": ""central and south america""}, {""id"": 1297, ""name"": ""predator""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10333, ""name"": ""stalking""}, {""id"": 14915, ""name"": ""invisible""}, {""id"": 15248, ""name"": ""commando""}, {""id"": 209714, ""name"": ""3d""}]",en,50.009408,1987-06-11,98235548,107.0,"If it bleeds, we can kill it...",Predator,7.3,2093
107,10000000,"['Thriller', 'Crime']","[{""id"": 394, ""name"": ""gypsy""}, {""id"": 397, ""name"": ""bare knuckle boxing""}, {""id"": 398, ""name"": ""slang""}, {""id"": 900, ""name"": ""trailer park""}, {""id"": 4931, ""name"": ""pig""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 7155, ""name"": ""receiving of stolen goods""}, {""id"": 11362, ""name"": ""cockney accent""}, {""id"": 33461, ""name"": ""diamond""}, {""id"": 227892, ""name"": ""pikey""}]",en,53.595686,2000-09-01,83557872,103.0,Stealin' Stones and Breakin' Bones.,Snatch,7.7,2912
111,25000000,"['Action', 'Crime', 'Drama', 'Thriller']","[{""id"": 416, ""name"": ""miami""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 592, ""name"": ""capitalism""}, {""id"": 701, ""name"": ""cuba""}, {""id"": 947, ""name"": ""prohibition""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 1578, ""name"": ""loss of sister""}, {""id"": 2150, ""name"": ""cocaine""}, {""id"": 34117, ""name"": ""cult film""}, {""id"": 157223, ""name"": ""bitterness""}]",en,70.105981,1983-12-08,65884703,170.0,The world is yours...,Scarface,8.0,2948
114,14000000,"['Romance', 'Comedy']","[{""id"": 549, ""name"": ""prostitute""}, {""id"": 592, ""name"": ""capitalism""}, {""id"": 995, ""name"": ""cinderella""}, {""id"": 996, ""name"": ""expensive restaurant""}, {""id"": 999, ""name"": ""sports car""}, {""id"": 1022, ""name"": ""workaholic""}, {""id"": 1023, ""name"": ""fire escape""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 207592, ""name"": ""piano""}]",en,45.473484,1990-03-23,463000000,119.0,Who knew it was so much fun to be a hooker?,Pretty Woman,7.0,1746
115,15000000,"['Comedy', 'Crime']","[{""id"": 418, ""name"": ""white russian""}, {""id"": 419, ""name"": ""dude""}, {""id"": 420, ""name"": ""bowling""}, {""id"": 422, ""name"": ""vietnam veteran""}, {""id"": 1337, ""name"": ""carpet""}, {""id"": 1541, ""name"": ""nihilism""}, {""id"": 1786, ""name"": ""heart attack""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 5498, ""name"": ""lsd""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 33626, ""name"": ""millionaire""}, {""id"": 155291, ""name"": ""cowboy""}, {""id"": 160846, ""name"": ""ashes""}, {""id"": 163045, ""name"": ""impregnation""}, {""id"": 167556, ""name"": ""bowling team""}, {""id"": 198673, ""name"": ""unemployed""}, {""id"": 200646, ""name"": ""bowling ball""}, {""id"": 219881, ""name"": ""weeds""}]",en,49.230089,1998-03-06,46189568,117.0,Times like these call for a Big Lebowski.,The Big Lebowski,7.8,2926
116,15000000,"['Drama', 'Thriller', 'Crime', 'Romance']","[{""id"": 128, ""name"": ""love triangle""}, {""id"": 212, ""name"": ""london england""}, {""id"": 213, ""name"": ""upper class""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 1488, ""name"": ""tennis""}, {""id"": 1489, ""name"": ""river thames""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10329, ""name"": ""wealth""}, {""id"": 14794, ""name"": ""lust""}, {""id"": 162257, ""name"": ""instructor""}, {""id"": 192657, ""name"": ""gold digger""}, {""id"": 197092, ""name"": ""social climbing""}, {""id"": 207583, ""name"": ""actress""}]",en,30.669913,2005-10-26,85306374,124.0,Passion Temptation Obsession,Match Point,7.3,1105
117,25000000,"['Crime', 'Drama', 'History', 'Thriller']","[{""id"": 14899, ""name"": ""white suit""}, {""id"": 155714, ""name"": ""al capone""}, {""id"": 168590, ""name"": ""tough cop""}, {""id"": 177354, ""name"": ""treasury agent""}, {""id"": 177359, ""name"": ""untouchable""}, {""id"": 177362, ""name"": ""tax evasion""}, {""id"": 177364, ""name"": ""jury tampering""}, {""id"": 177370, ""name"": ""rule of law""}, {""id"": 177372, ""name"": ""rooftop chase""}, {""id"": 177380, ""name"": ""cutting face while shaving""}, {""id"": 214548, ""name"": ""1930s""}]",en,38.272889,1987-06-02,76270454,119.0,What are you prepared to do?,The Untouchables,7.6,1384
118,150000000,"['Adventure', 'Comedy', 'Family', 'Fantasy']","[{""id"": 212, ""name"": ""london england""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 715, ""name"": ""chocolate""}, {""id"": 730, ""name"": ""factory worker""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 985, ""name"": ""candy""}, {""id"": 987, ""name"": ""overweight child""}, {""id"": 1158, ""name"": ""grandfather grandson relationship""}, {""id"": 10508, ""name"": ""teacher""}]",en,53.905592,2005-07-13,474968763,115.0,Willy Wonka is semi-sweet and nuts.,Charlie and the Chocolate Factory,6.7,3624
120,93000000,"['Adventure', 'Fantasy', 'Action']","[{""id"": 603, ""name"": ""elves""}, {""id"": 604, ""name"": ""dwarves""}, {""id"": 606, ""name"": ""orcs""}, {""id"": 609, ""name"": ""middle-earth (tolkien)""}, {""id"": 611, ""name"": ""hobbit""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1262, ""name"": ""mountains""}, {""id"": 2407, ""name"": ""fireworks""}, {""id"": 3098, ""name"": ""castle""}, {""id"": 3347, ""name"": ""volcano""}, {""id"": 4587, ""name"": ""password""}, {""id"": 4959, ""name"": ""death of a friend""}, {""id"": 6464, ""name"": ""uncle""}, {""id"": 46951, ""name"": ""mirror""}, {""id"": 177912, ""name"": ""wizard""}, {""id"": 234213, ""name"": ""sword and sorcery""}]",en,138.049577,2001-12-18,871368364,178.0,One ring to rule them all,The Lord of the Rings: The Fellowship of the Ring,8.0,8705
121,79000000,"['Adventure', 'Fantasy', 'Action']","[{""id"": 603, ""name"": ""elves""}, {""id"": 606, ""name"": ""orcs""}, {""id"": 609, ""name"": ""middle-earth (tolkien)""}, {""id"": 611, ""name"": ""hobbit""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1653, ""name"": ""explosive""}, {""id"": 1964, ""name"": ""cave""}, {""id"": 4268, ""name"": ""fort""}, {""id"": 6092, ""name"": ""army""}, {""id"": 10364, ""name"": ""mission""}, {""id"": 10563, ""name"": ""attack""}, {""id"": 33788, ""name"": ""guide""}, {""id"": 177912, ""name"": ""wizard""}, {""id"": 189093, ""name"": ""ring""}, {""id"": 234213, ""name"": ""sword and sorcery""}]",en,106.914973,2002-12-18,926287400,179.0,A New Power Is Rising.,The Lord of the Rings: The Two Towers,8.0,7487
122,94000000,"['Adventure', 'Fantasy', 'Action']","[{""id"": 603, ""name"": ""elves""}, {""id"": 606, ""name"": ""orcs""}, {""id"": 609, ""name"": ""middle-earth (tolkien)""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 3301, ""name"": ""suspicion""}, {""id"": 3930, ""name"": ""bravery""}, {""id"": 6091, ""name"": ""war""}, {""id"": 9812, ""name"": ""honor""}, {""id"": 11173, ""name"": ""troll""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 173700, ""name"": ""end of trilogy""}, {""id"": 207372, ""name"": ""quest""}, {""id"": 234213, ""name"": ""sword and sorcery""}]",en,123.630332,2003-12-01,1118888979,201.0,The eye of the enemy is moving.,The Lord of the Rings: The Return of the King,8.1,8064
128,26500000,"['Adventure', 'Fantasy', 'Animation']","[{""id"": 1721, ""name"": ""fight""}, {""id"": 1994, ""name"": ""wolf""}, {""id"": 3787, ""name"": ""village and town""}, {""id"": 5274, ""name"": ""iron""}, {""id"": 5275, ""name"": ""pan""}, {""id"": 5276, ""name"": ""wild boar""}, {""id"": 5277, ""name"": ""territory""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 10842, ""name"": ""good vs evil""}, {""id"": 210024, ""name"": ""anime""}]",ja,60.732738,1997-07-12,159375308,134.0,The Fate Of The World Rests On The Courage Of One Warrior.,Princess Mononoke,8.2,1983
129,15000000,"['Fantasy', 'Adventure', 'Animation', 'Family']","[{""id"": 616, ""name"": ""witch""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2640, ""name"": ""twilight""}, {""id"": 3762, ""name"": ""darkness""}, {""id"": 3787, ""name"": ""village and town""}, {""id"": 4652, ""name"": ""bath house""}, {""id"": 4931, ""name"": ""pig""}, {""id"": 5280, ""name"": ""ghost world""}, {""id"": 6016, ""name"": ""biology""}, {""id"": 13008, ""name"": ""train""}, {""id"": 155582, ""name"": ""amusement park""}, {""id"": 196509, ""name"": ""yokai""}, {""id"": 207695, ""name"": ""japanese mythology""}, {""id"": 210024, ""name"": ""anime""}]",ja,118.968562,2001-07-20,274925095,125.0,The tunnel led Chihiro to a mysterious town...,Spirited Away,8.3,3840
134,26000000,"['Action', 'Adventure', 'Comedy']","[{""id"": 530, ""name"": ""prophecy""}, {""id"": 531, ""name"": ""southern usa""}, {""id"": 532, ""name"": ""music record""}, {""id"": 727, ""name"": ""country music""}, {""id"": 787, ""name"": ""mississippi""}, {""id"": 3182, ""name"": ""seduction""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4373, ""name"": ""fraud""}]",en,39.742009,2000-08-30,71868327,106.0,They have a plan...but not a clue.,"O Brother, Where Art Thou?",7.3,1112
137,14600000,"['Romance', 'Fantasy', 'Drama', 'Comedy']","[{""id"": 563, ""name"": ""deja vu""}, {""id"": 901, ""name"": ""groundhog""}, {""id"": 902, ""name"": ""weather forecast""}, {""id"": 903, ""name"": ""telecaster""}, {""id"": 904, ""name"": ""pennsylvania""}, {""id"": 905, ""name"": ""alarm clock""}, {""id"": 1442, ""name"": ""winter""}, {""id"": 1521, ""name"": ""time warp""}, {""id"": 10854, ""name"": ""time loop""}, {""id"": 34117, ""name"": ""cult film""}, {""id"": 181324, ""name"": ""existentialism""}, {""id"": 220046, ""name"": ""groundhog day""}]",en,52.744331,1993-02-11,70906973,101.0,"He's having the worst day of his life... over, and over...",Groundhog Day,7.4,2301
141,6000000,"['Fantasy', 'Drama', 'Mystery']","[{""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 5674, ""name"": ""school presentation""}, {""id"": 7358, ""name"": ""school performance""}, {""id"": 10532, ""name"": ""suburbia""}, {""id"": 10629, ""name"": ""vision""}, {""id"": 11011, ""name"": ""morality""}, {""id"": 13130, ""name"": ""teenager""}]",en,61.210016,2001-01-18,1270522,113.0,You can never go too far,Donnie Darko,7.7,3452
