id,budget,genres,keywords,original_language,popularity,release_date,revenue,runtime,tagline,title,score,vote_count
184,12000000,"['Comedy', 'Crime', 'Romance']","['airport', 'underworld', 'arms deal', 'weapon', 'police', 'drug']",en,40.631671,1997-12-24,39673162,154.0,Six players on the trail of a half a million in Cash. There's only one question... Who's playing who?,Jackie Brown,7.3,1514
186,27000000,"['Drama', 'Thriller', 'Crime', 'Mystery']","['assassination', 'assassin', 'identity', 'sniper', 'mistake in person', 'jew', 'gangster boss', 'gambling debts', 'boss', 'murder', 'sniper rifle', 'fbi agent', 'horse racing', 'gambler', 'slevin', 'caso', 'hoodlum', 'black men']",en,36.921445,2006-02-24,56308881,110.0,Wrong Time. Wrong Place. Wrong Number.,Lucky Number Slevin,7.4,1323
187,40000000,"['Action', 'Thriller', 'Crime']","['dystopia', 'based on comic book', 'held captive', 'based on graphic novel', 'black and white and color', 'black and white scene', 'black and white to color', 'mysterious killer', 'doing the right thing', 'mercedes', 'silhouette', 'neo-noir']",en,66.003433,2005-04-01,158733820,124.0,Walk down the right back alley in Sin City and you can find anything...,Sin City,7.2,2691
189,65000000,"['Crime', 'Thriller']","['detective', 'dystopia', 'dominatrix', 'murder', 'suspense', 'twins', 'based on graphic novel', 'dark horse comics', 'neo-noir', '3d']",en,85.428395,2014-08-20,39407616,102.0,There is no justice without sin.,Sin City: A Dame to Kill For,6.3,1286
193,38000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['based on tv series', 'death', 'exploding planet', 'mountain cabin', 'solar system']",en,14.779041,1994-11-17,120000000,118.0,Boldly go.,Star Trek: Generations,6.4,452
194,10000000,"['Comedy', 'Romance']","['paris', 'love triangle', 'ghost train', 'sex-shop', 'shyness', 'montmartre', 'daughter', 'garden gnome', 'journey round the world', 'photography']",fr,73.720244,2001-04-25,173921954,122.0,One person can change your life forever.,Amélie,7.8,3310
196,40000000,"['Adventure', 'Comedy', 'Family', 'Science Fiction']","['railroad robber', 'california', 'delorean', 'indian territory', 'sports car', 'inventor', 'locomotive', 'saloon', 'horseback riding', 'time travel', 'outlaw', 'sequel', 'mad scientist', 'native american', 'western', 'shootout', 'gunfight', 'train', 'wild west', 'cavalry']",en,45.769562,1990-05-25,244527583,118.0,They've saved the best trip for last... But this time they may have gone too far.,Back to the Future Part III,7.1,2900
197,72000000,"['Action', 'Drama', 'History', 'War']","['individual', 'scotland', 'in love with enemy', 'legend', 'independence', 'idealism', 'revolt', 'tyranny']",en,60.722162,1995-05-24,210000000,177.0,Every man dies. Not every man truly lives.,Braveheart,7.7,3336
199,46000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['federation', 'starfleet', 'borg', 'enterprise-e', 'cyborg', 'montana', 'resistance', 'inventor', 'repayment', 'obsession', 'business start-up', 'space opera']",en,25.6713,1996-11-21,150000000,111.0,Resistance is futile.,Star Trek: First Contact,7.0,661
200,70000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['space opera', 'retribution', 'spacecraft officer', 'exploding ship']",en,19.711951,1998-12-10,118000000,103.0,The battle for paradise has begun.,Star Trek: Insurrection,6.3,391
201,60000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['clone', 'assassination', 'ambush', 'federation', 'starfleet', 'enterprise-e', 'romulus', 'android', 'senate', 'self sacrifice', 'telepathy', 'weapon', 'romulans', 'space opera']",en,21.605533,2002-12-13,67312826,117.0,A generation's final journey... begins.,Star Trek: Nemesis,6.1,479
203,500000,"['Drama', 'Crime']","['epilepsy', 'protection money', 'secret love', 'money', 'redemption']",en,17.002096,1973-10-02,3000000,110.0,You don't make up for your sins in church. You do it in the streets...,Mean Streets,7.2,345
205,17500000,"['Drama', 'History', 'War']","['rwanda', 'refugee', 'refugee camp', 'militia', 'murder', 'slaughter', 'dead body', 'atrocity', 'african', 'cruelty', 'violence', 'united nations', 'genocide in rwanda', 'death']",en,28.60542,2004-09-11,38000000,121.0,"When the world closed its eyes, he opened his arms.",Hotel Rwanda,7.5,793
207,16400000,['Drama'],"['individual', 'philosophy', 'poetry', 'shakespeare', 'professor', 'literature', 'friendship', 'filmes focados em um professor']",en,55.458584,1989-06-02,235860116,129.0,He was their inspiration. He made their lives extraordinary.,Dead Poets Society,8.1,2705
214,10000000,"['Horror', 'Thriller', 'Crime']","['brain tumor', 'nudity', 'suffocation', 'mutilation', 'severed foot', 'famous theme', 'shot in the face']",en,33.124871,2006-10-27,163876815,108.0,Suffering? You Haven't Seen Anything Yet...,Saw III,6.1,1071
215,4000000,['Horror'],"['riddle', 'serial killer']",en,42.187986,2005-10-28,152925093,92.0,Oh Yes... There Will Be Blood.,Saw II,6.3,1251
217,185000000,"['Adventure', 'Action']","['saving the world', 'riddle', 'whip', 'treasure', 'mexico city', 'leather jacket', 'machinegun', 'alien phenomenons', 'maya civilization', 'peru', 'treasure hunt', 'nuclear explosion', 'refrigerator', 'archaeologist', 'indiana jones', 'archeology\xa0']",en,75.674458,2008-05-21,786636033,122.0,The adventure continues . . .,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2495
218,6400000,"['Action', 'Thriller', 'Science Fiction']","['saving the world', 'artificial intelligence', 'rebel', 'cyborg', 'shotgun', 'killer robot', 'sun glasses', 'dystopia', 'car chase', 'laser gun', 'urban setting', 'future war']",en,74.234793,1984-10-26,78371200,108.0,Your future is in his hands.,The Terminator,7.3,4128
219,12899867,"['Comedy', 'Drama', 'Romance']","['child abuse', 'rape', 'fire', 'sexual abuse', 'madrid', 'secret', 'return', 'solidarity', 'village', 'superstition', 'crime', 'death', 'ghost', 'abusive father']",es,19.747809,2006-03-16,85582407,121.0,Return.,Volver,7.3,406
223,1288000,"['Drama', 'Mystery']","['monte carlo', 'based on novel', 'age difference', 'secret', 'obsession', 'bride', 'cornwall', 'love', 'suspense', 'rural setting', 'devotion', 'housekeeper', 'death', 'estate', 'costume party', 'film noir', 'second wife']",en,18.426825,1940-04-12,6000000,130.0,The shadow of this woman darkened their love.,Rebecca,7.7,336
226,2000000,"['Crime', 'Drama']","['rape', 'sex', 'identity', 'small town', 'love', 'friends', 'murder', 'romance', 'true', 'transgender', 'anger', 'woman director', 'nebraska', 'small town murder', 'transphobia', 'gender identity']",en,15.557144,1999-09-02,11540607,118.0,A true story about finding the courage to be yourself.,Boys Don't Cry,7.2,353
227,10000000,"['Crime', 'Drama']","['street gang', ""children's home"", 'coming of age', 'gang', 'juvenile delinquent', 'based on young adult novel']",en,13.455373,1983-03-25,33697647,91.0,They grew up on the outside of society. They weren't looking for a fight. They were looking to belong.,The Outsiders,6.9,291
231,50000000,"['Drama', 'Thriller']","['anti terror', 'bomb', 'assassination', 'middle east', 'lebanon', 'cia', 'capitalism', 'globalization', 'loss of son', 'persia', 'war against terror', 'energy policy', 'petrol']",en,16.871194,2005-11-23,94000000,128.0,Everything is connected.,Syriana,6.3,451
235,8000000,"['Crime', 'Drama']","['based on novel', 'friendship', 'coming of age', 'railroad track', 'story within the story', '\xa0flipping coin', 'campfire story', 'reference to superman', 'normandy beach', 'child', '1950s', 'boys']",en,51.109279,1986-08-22,52287414,89.0,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",Stand by Me,7.8,1522
238,6000000,"['Drama', 'Crime']","['italy', 'love at first sight', 'loss of father', 'patriarch', 'organized crime', 'mafia', 'lawyer', 'italian american', 'crime family', 'rise to power', 'mob boss', '1940s']",en,143.659698,1972-03-14,245066411,175.0,An offer you can't refuse.,The Godfather,8.4,5893
239,2883848,"['Comedy', 'Romance']","['chicago', 'witness', 'musician', 'mafia', 'cross dressing', 'band', 'spats', 'all girl band', ""st. valentine's day massacre"", 'sugar', ""valentine's day"", 'dressing']",en,39.30982,1959-03-18,25000000,122.0,The movie too HOT for words!,Some Like It Hot,8.0,808
240,13000000,"['Drama', 'Crime']","['italo-american', 'cuba', 'vororte', 'melancholy', 'praise', 'revenge', 'mafia', 'lawyer', 'blood', 'corrupt politician', 'bloody body of child', 'man punches woman']",en,105.792936,1974-12-20,47542841,200.0,"I don't feel I have to wipe everybody out, Tom. Just my enemies.",The Godfather: Part II,8.3,3338
242,54000000,"['Crime', 'Drama', 'Thriller']","['italy', 'christianity', 'new york', 'assassination', 'italo-american', 'vatican', 'pope', 'confession', 'helicopter', 'daughter', 'lawyer']",en,59.194915,1990-12-24,136766062,162.0,All the power on earth can't change destiny.,The Godfather: Part III,7.1,1546
243,30000000,"['Comedy', 'Drama', 'Romance', 'Music']","['chicago', 'music record', 'rock and roll', 'record store', 'soul', 'disc jockey', 'pop', 'bruce frederick joseph springsteen', 'record collection']",en,23.982956,2000-03-17,47126295,113.0,"A comedy about fear of commitment, hating your job, falling in love and other pop favorites.",High Fidelity,7.0,628
245,27000000,"['Drama', 'Comedy', 'Romance']","['london england', 'rock and roll', 'single parent', 'rap music', 'bachelor', 'becoming an adult', 'friendship', 'single']",en,28.227984,2002-04-26,129000000,101.0,One ordinary couple. One little white lie.,About a Boy,6.6,607
251,22000000,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']","['corruption', 'fortune teller', 'money transfer', 'money laundering', 'pottery', 'afterlife', 'spiritism']",en,41.967005,1990-07-12,505000000,127.0,A love that will last forever.,Ghost,6.9,1339
252,3000000,"['Family', 'Fantasy']","['chocolate', 'factory worker', 'based on novel', 'candy', 'tv addicted person', 'overweight child', 'grandfather grandson relationship', 'factory', 'musical', 'single', 'teacher']",en,23.981601,1971-06-29,4000000,100.0,It's Scrumdiddlyumptious!,Willy Wonka & the Chocolate Factory,7.4,798
253,7000000,"['Adventure', 'Action', 'Thriller']","['london england', 'new york', 'bomb', 'england', 'spy', 'sheriff', 'dual identity', 'secret identity', 'drug traffic', 'tarot cards', 'heroin', 'crocodile', 'jamaica', 'secret mission', 'secret intelligence service', 'motorboat', 'drug smuggle', 'voodoo', 'tombstone', 'aftercreditsstinger']",en,30.465138,1973-07-05,161777836,121.0,Roger Moore is James Bond.,Live and Let Die,6.4,533
254,207000000,"['Adventure', 'Drama', 'Action']","['film business', 'screenplay', 'show business', 'film making', 'film producer', 'exotic island', 'monster', 'indigenous', 'ship', 'dinosaur']",en,61.22601,2005-12-14,550000000,187.0,The eighth wonder of the world.,King Kong,6.6,2337
261,3000000,"['Drama', 'Romance']","['individual', 'suicide', 'southern usa', 'adultery', 'mississippi', 'depression', 'jealousy', 'wife husband relationship', 'dying and death', 'alcoholic']",en,16.553594,1958-02-17,17570324,108.0,Just one pillow on her bed ... and just one desire in her heart!,Cat on a Hot Tin Roof,7.6,165
268,35000000,"['Fantasy', 'Action']","['double life', 'dc comics', 'dual identity', 'chemical', 'crime fighter', 'fictional place', 'gotham city', 'superhero', 'super powers']",en,44.104469,1989-06-23,411348924,126.0,Have you ever danced with the devil in the pale moonlight?,Batman,7.0,2096
272,150000000,"['Action', 'Crime', 'Drama']","['himalaya', 'martial arts', 'dc comics', 'crime fighter', 'secret identity', 'undercover', 'hero', 'loss of father', 'society', 'gotham city', 'vigilante', 'superhero', 'based on comic book', 'rivalry', 'tragic hero', 'ninja', 'good vs evil', 'crime', 'super powers', 'haunted by the past', 'evil doctor', 'escapade', 'master villain', 'fighting crime', 'unfulfillment', 'love and romance', 'unfulfilled love']",en,115.040024,2005-06-10,374218673,140.0,Evil fears the knight.,Batman Begins,7.5,7359
274,19000000,"['Crime', 'Drama', 'Thriller']","['based on novel', 'psychopath', 'horror', 'suspense', 'serial killer', 'psychological thriller', 'cannibal', 'fbi agent', 'animal in cast credits', 'cannibalism']",en,18.174804,1991-02-01,272742922,119.0,To enter the mind of a killer she must challenge the mind of a madman.,The Silence of the Lambs,8.1,4443
277,22000000,"['Fantasy', 'Action', 'Thriller']","['budapest', 'subway', ""love of one's life"", 'vampire', 'bite', 'descendant', 'hostility', 'shootout', 'werewolf', 'blunt', 'fang vamp']",en,81.829237,2003-09-19,95708457,121.0,Underworld,Underworld,6.6,2512
278,25000000,"['Drama', 'Crime']","['prison', 'corruption', 'police brutality', 'prison cell', 'delinquent', 'parole board', 'escape from prison', 'wrongful imprisonment', 'framed for murder', '1940s']",en,136.747729,1994-09-23,28341469,142.0,Fear can hold you prisoner. Hope can set you free.,The Shawshank Redemption,8.5,8205
279,18000000,"['Drama', 'History', 'Music']","['italy', 'composer', 'opera', 'talent', 'musician', 'marriage crisis', 'god', 'murder', 'vienna austria', 'envy', '18th century']",en,31.82675,1984-10-26,51973029,160.0,...Everything you've heard is true,Amadeus,7.8,1076
280,100000000,"['Action', 'Thriller', 'Science Fiction']","['cyborg', 'shotgun', 'post-apocalyptic', 'dystopia', 'moral ambiguity', 'mental institution', 'violence', 'fictional war', 'morphing', 'nuclear weapons', 'shape shifter', 'savior', 'catch phrase']",en,101.74155,1991-07-01,520000000,137.0,It's nothing personal.,Terminator 2: Judgment Day,7.7,4185
284,3000000,"['Comedy', 'Drama', 'Romance']","['new york', ""new year's eve"", 'lovesickness', 'age difference', 'suicide attempt', 'office', 'flat', 'spaghetti', 'christmas party', 'winter', 'clerk', 'tennis racket', 'romantic comedy', 'extramarital affair']",en,22.889294,1960-06-15,25000000,125.0,"Movie-wise, there has never been anything like it - laugh-wise, love-wise, or otherwise-wise!",The Apartment,8.1,483
285,300000000,"['Adventure', 'Fantasy', 'Action']","['ocean', 'drug abuse', 'exotic island', 'east india trading company', ""love of one's life"", 'traitor', 'shipwreck', 'strong woman', 'ship', 'alliance', 'calypso', 'afterlife', 'fighter', 'pirate', 'swashbuckler', 'aftercreditsstinger']",en,139.082615,2007-05-19,961000000,169.0,"At the end of the world, the adventure begins.",Pirates of the Caribbean: At World's End,6.9,4500
288,730000,['Western'],"['gunslinger', 'showdown', 'fistfight', 'morality', 'u.s. marshal', 'battle', 'justice', 'one against many', 'quick draw', 'brawl', 'street shootout']",en,18.644023,1952-03-27,8000000,85.0,The story of a man who was too proud to run.,High Noon,7.6,334
289,878000,"['Drama', 'Romance']","['love triangle', 'corruption', 'spy', 'resistance', 'casablanca', 'emigration', 'visa', 'patriotism', 'nationalism', 'concentration camp', 'nazis', 'war', 'melodrama', 'film noir']",en,43.729123,1942-11-26,10462500,102.0,They had a date with fate in Casablanca!,Casablanca,7.9,1422
296,200000000,"['Action', 'Thriller', 'Science Fiction']","['saving the world', 'artificial intelligence', 'man vs machine', 'cyborg', 'killer robot', 'sun glasses', 'leather jacket', 'nanotechnology', 'rocket launcher', 'firemen', 'veterinarian', 'fire engine', 'dystopia', 'psychiatrist']",en,69.405188,2003-07-02,435000000,109.0,The Machines Will Rise.,Terminator 3: Rise of the Machines,5.9,2143
297,90000000,"['Fantasy', 'Drama', 'Mystery']","['life and death', 'love at first sight', 'broken engagement', 'fireworks', 'religion and supernatural', 'teenage crush', 'fate', 'doctor', 'millionaire']",en,36.069611,1998-11-12,142940100,178.0,Sooner or later everyone does.,Meet Joe Black,6.9,1147
298,85000000,"['Crime', 'Thriller']","['casino', 'thief', 'revenge', 'heist', 'las vegas', 'pretending to be rich', 'labor strike']",en,42.069993,2007-06-07,311312624,122.0,What are the odds of getting even? 13 to one.,Ocean's Thirteen,6.5,1999
302,7800000,"['Thriller', 'Crime']","['london england', 'female nudity', 'women', 'countryside', 'based on novel', 'subway', 'provence', 'country house', 'writing', 'innkeeper', 'generations confilct', 'dying and death', 'daughter', 'swimming pool', 'murder', 'suspense', 'author', 'drug']",en,11.000654,2003-05-18,22441323,102.0,"On the surface, all is calm",Swimming Pool,6.4,153
